regionSeg1,productSeg2,regionSeg2,productSeg3,yearweek,,qty_mean,ma,MA2
A01,PG05,SALESID0001,ITEM0070,201612,0,1.0,2.6688888888886866,1.0
A01,PG05,SALESID0001,ITEM0070,201613,0,1.0,2.646666666666464,1.0
A01,PG05,SALESID0001,ITEM0070,201614,0,1.0,2.7488888888886867,1.0
A01,PG05,SALESID0001,ITEM0070,201615,0,1.0,3.08222222222202,1.0
A01,PG05,SALESID0001,ITEM0070,201616,0,1.0,3.198888888888687,1.0
A01,PG05,SALESID0001,ITEM0070,201617,0,1.6666666666666667,3.1455555555553536,1.6666666666666667
A01,PG05,SALESID0001,ITEM0070,201618,0,3.0,3.0566666666664646,3.0
A01,PG05,SALESID0001,ITEM0070,201619,0,3.25,3.141111111110909,3.25
A01,PG05,SALESID0001,ITEM0070,201620,0,1.6666666666666667,3.763333333333131,1.6666666666666667
A01,PG05,SALESID0001,ITEM0070,201621,0,3.2,3.763333333333131,3.2
A01,PG05,SALESID0001,ITEM0070,201622,0,6.0,3.763333333333131,6.0
A01,PG05,SALESID0001,ITEM0070,201623,0,3.0,3.796666666666465,3.0
A01,PG05,SALESID0001,ITEM0070,201624,0,3.0,3.8633333333331312,3.0
A01,PG05,SALESID0001,ITEM0070,201625,0,5.666666666666667,3.8411111111109095,5.666666666666667
A01,PG05,SALESID0001,ITEM0070,201626,0,11.666666666666666,3.724444444444243,11.666666666666666
A01,PG05,SALESID0001,ITEM0070,201627,0,10.333333333333334,3.596666666666465,10.333333333333334
A01,PG05,SALESID0001,ITEM0071,201613,0,1.0,3.5522222222220208,1.0
A01,PG05,SALESID0001,ITEM0071,201615,0,1.0,3.4722222222220207,1.0
A01,PG05,SALESID0001,ITEM0071,201616,0,1.5,3.288888888888687,1.5
A01,PG05,SALESID0001,ITEM0071,201619,0,2.0,3.3999999999997983,2.0
A01,PG05,SALESID0001,ITEM0071,201620,0,1.3333333333333333,3.4799999999997984,1.3333333333333333
A01,PG05,SALESID0001,ITEM0071,201621,0,1.25,3.1688888888886875,1.25
A01,PG05,SALESID0001,ITEM0071,201622,0,1.3333333333333333,2.502222222222021,1.3333333333333333
A01,PG05,SALESID0001,ITEM0071,201623,0,1.0,1.9466666666664652,1.0
A01,PG05,SALESID0001,ITEM0071,201624,0,2.0,1.9866666666664652,2.0
A01,PG05,SALESID0001,ITEM0071,201625,0,3.25,1.9999999999997984,3.25
A01,PG05,SALESID0001,ITEM0071,201626,0,4.666666666666667,3.444444444444243,4.666666666666667
A01,PG05,SALESID0001,ITEM0071,201627,0,4.2,4.488888888888687,4.2
A01,PG05,SALESID0001,ITEM0072,201443,0,1.0,4.588888888888688,1.0
A01,PG05,SALESID0001,ITEM0072,201444,0,1.6666666666666667,5.227777777777576,1.6666666666666667
A01,PG05,SALESID0001,ITEM0072,201445,0,2.0,6.176984126983926,2.0
A01,PG05,SALESID0001,ITEM0072,201446,0,1.6,7.843650793650593,1.6
A01,PG05,SALESID0001,ITEM0072,201447,0,1.2,8.71031746031726,1.2
A01,PG05,SALESID0001,ITEM0072,201448,0,23.166666666666668,8.74126984126964,23.166666666666668
A01,PG05,SALESID0001,ITEM0072,201449,0,17.666666666666668,8.796825396825197,17.666666666666668
A01,PG05,SALESID0001,ITEM0072,201450,0,2.8333333333333335,8.850158730158531,2.8333333333333335
A01,PG05,SALESID0001,ITEM0072,201451,0,10.833333333333334,9.05015873015853,10.833333333333334
A01,PG05,SALESID0001,ITEM0072,201452,0,15.571428571428571,9.53904761904742,15.571428571428571
A01,PG05,SALESID0001,ITEM0072,201501,0,26.0,10.505714285714086,26.0
A01,PG05,SALESID0001,ITEM0072,201502,0,15.0,11.176825396825198,15.0
A01,PG05,SALESID0001,ITEM0072,201503,0,3.7142857142857144,11.796825396825199,3.7142857142857144
A01,PG05,SALESID0001,ITEM0072,201504,0,5.5,10.874603174602978,5.5
A01,PG05,SALESID0001,ITEM0072,201505,0,5.0,11.052380952380757,5.0
A01,PG05,SALESID0001,ITEM0072,201506,0,4.0,11.841269841269645,4.0
A01,PG05,SALESID0001,ITEM0072,201507,0,9.0,11.774603174602978,9.0
A01,PG05,SALESID0001,ITEM0072,201508,0,16.5,11.292063492063296,16.5
A01,PG05,SALESID0001,ITEM0072,201509,0,11.666666666666666,10.280952380952185,11.666666666666666
A01,PG05,SALESID0001,ITEM0072,201510,0,10.5,9.842857142856946,10.5
A01,PG05,SALESID0001,ITEM0072,201511,0,9.333333333333334,10.184126984126786,9.333333333333334
A01,PG05,SALESID0001,ITEM0072,201512,0,20.333333333333332,10.246031746031548,20.333333333333332
A01,PG05,SALESID0001,ITEM0072,201513,0,14.666666666666666,10.207936507936308,14.666666666666666
A01,PG05,SALESID0001,ITEM0072,201514,0,9.833333333333334,10.257936507936309,9.833333333333334
A01,PG05,SALESID0001,ITEM0072,201515,0,8.333333333333334,9.813492063491866,8.333333333333334
A01,PG05,SALESID0001,ITEM0072,201516,0,10.833333333333334,8.820158730158532,10.833333333333334
A01,PG05,SALESID0001,ITEM0072,201517,0,8.428571428571429,8.242380952380753,8.428571428571429
A01,PG05,SALESID0001,ITEM0072,201518,0,8.833333333333334,7.642380952380753,8.833333333333334
A01,PG05,SALESID0001,ITEM0072,201519,0,6.428571428571429,7.153492063491865,6.428571428571429
A01,PG05,SALESID0001,ITEM0072,201520,0,4.428571428571429,5.864603174602976,4.428571428571429
A01,PG05,SALESID0001,ITEM0072,201521,0,4.75,4.953492063491865,4.75
A01,PG05,SALESID0001,ITEM0072,201522,0,2.3333333333333335,4.364603174602976,2.3333333333333335
A01,PG05,SALESID0001,ITEM0072,201523,0,1.6,4.00904761904742,1.6
A01,PG05,SALESID0001,ITEM0072,201524,0,3.0,3.353492063491865,3.0
A01,PG05,SALESID0001,ITEM0072,201525,0,1.5,2.991587301587103,1.5
A01,PG05,SALESID0001,ITEM0072,201526,0,2.0,2.502698412698214,2.0
A01,PG05,SALESID0001,ITEM0072,201527,0,1.0,2.2407936507934516,1.0
A01,PG05,SALESID0001,ITEM0072,201530,0,1.0,2.045555555555356,1.0
A01,PG05,SALESID0001,ITEM0072,201532,0,1.0,1.7955555555553564,1.0
A01,PG05,SALESID0001,ITEM0072,201540,0,3.0,1.7733333333331343,3.0
A01,PG05,SALESID0001,ITEM0072,201541,0,1.0,1.811111111110912,1.0
A01,PG05,SALESID0001,ITEM0073,201415,0,3.0,1.8222222222220232,3.0
A01,PG05,SALESID0001,ITEM0073,201416,0,1.5,2.1555555555553565,1.5
A01,PG05,SALESID0001,ITEM0073,201417,0,2.5,2.115555555555356,2.5
A01,PG05,SALESID0001,ITEM0073,201418,0,1.5,2.115555555555356,1.5
A01,PG05,SALESID0001,ITEM0073,201419,0,1.0,2.1488888888886897,1.0
A01,PG05,SALESID0001,ITEM0073,201420,0,2.0,2.2022222222220225,2.0
A01,PG05,SALESID0001,ITEM0073,201421,0,2.1666666666666665,2.635555555555356,2.1666666666666665
A01,PG05,SALESID0001,ITEM0073,201422,0,3.1666666666666665,3.2133333333331335,3.1666666666666665
A01,PG05,SALESID0001,ITEM0073,201423,0,6.5,3.186666666666467,6.5
A01,PG05,SALESID0001,ITEM0073,201424,0,1.4,3.336666666666467,1.4
A01,PG05,SALESID0001,ITEM0073,201426,0,1.0,3.336666666666467,1.0
A01,PG05,SALESID0001,ITEM0073,201427,0,1.5,3.6922222222220227,1.5
A01,PG05,SALESID0001,ITEM0073,201428,0,1.8,4.282698412698213,1.8
A01,PG05,SALESID0001,ITEM0073,201429,0,9.5,5.360476190475992,9.5
A01,PG05,SALESID0001,ITEM0073,201430,0,9.666666666666666,5.376031746031547,9.666666666666666
A01,PG05,SALESID0001,ITEM0073,201431,0,2.6,5.351587301587102,2.6
A01,PG05,SALESID0001,ITEM0073,201432,0,3.75,5.32936507936488,3.75
A01,PG05,SALESID0001,ITEM0073,201433,0,2.5,5.4138095238093245,2.5
A01,PG05,SALESID0001,ITEM0073,201434,0,6.833333333333333,6.600476190475991,6.833333333333333
A01,PG05,SALESID0001,ITEM0073,201435,0,9.857142857142858,6.800476190475991,9.857142857142858
A01,PG05,SALESID0001,ITEM0073,201436,0,18.166666666666668,7.324920634920436,18.166666666666668
A01,PG05,SALESID0001,ITEM0073,201437,0,2.4,7.302698412698215,2.4
A01,PG05,SALESID0001,ITEM0073,201438,0,2.8,13.020158730158533,2.8
A01,PG05,SALESID0001,ITEM0073,201439,0,6.166666666666667,19.332539682539487,6.166666666666667
A01,PG05,SALESID0001,ITEM0073,201440,0,2.6666666666666665,27.271428571428373,2.6666666666666665
A01,PG05,SALESID0001,ITEM0073,201441,0,18.8,39.83809523809504,18.8
A01,PG05,SALESID0001,ITEM0073,201442,0,4.5,45.904761904761706,4.5
A01,PG05,SALESID0001,ITEM0073,201443,0,9.666666666666666,45.96984126984107,9.666666666666666
A01,PG05,SALESID0001,ITEM0073,201444,0,9.166666666666666,47.1968253968252,9.166666666666666
A01,PG05,SALESID0001,ITEM0073,201445,0,95.42857142857143,52.89238095238076,95.42857142857143
A01,PG05,SALESID0001,ITEM0073,201446,0,97.28571428571429,61.79460317460299,97.28571428571429
A01,PG05,SALESID0001,ITEM0073,201447,0,122.83333333333333,66.13904761904743,122.83333333333333
A01,PG05,SALESID0001,ITEM0073,201448,0,191.0,67.46126984126967,191.0
A01,PG05,SALESID0001,ITEM0073,201449,0,97.83333333333333,67.91904761904745,97.83333333333333
A01,PG05,SALESID0001,ITEM0073,201450,0,10.833333333333334,69.30793650793633,10.833333333333334
A01,PG05,SALESID0001,ITEM0073,201451,0,36.57142857142857,72.20634920634902,36.57142857142857
A01,PG05,SALESID0001,ITEM0073,201452,0,87.83333333333333,77.7730158730157,87.83333333333333
A01,PG05,SALESID0001,ITEM0073,201501,0,136.33333333333334,77.37301587301569,136.33333333333334
A01,PG05,SALESID0001,ITEM0073,201502,0,71.33333333333333,74.88730158730141,71.33333333333333
A01,PG05,SALESID0001,ITEM0073,201503,0,22.5,68.8698412698411,22.5
A01,PG05,SALESID0001,ITEM0073,201504,0,25.666666666666668,61.29841269841253,25.666666666666668
A01,PG05,SALESID0001,ITEM0073,201505,0,25.333333333333332,60.252380952380776,25.333333333333332
A01,PG05,SALESID0001,ITEM0073,201506,0,53.142857142857146,63.57777777777759,53.142857142857146
A01,PG05,SALESID0001,ITEM0073,201507,0,92.66666666666667,63.90634920634902,92.66666666666667
A01,PG05,SALESID0001,ITEM0073,201508,0,89.42857142857143,71.06190476190459,89.42857142857143
A01,PG05,SALESID0001,ITEM0073,201509,0,60.0,75.76190476190459,60.0
A01,PG05,SALESID0001,ITEM0073,201510,0,32.57142857142857,76.39523809523793,32.57142857142857
A01,PG05,SALESID0001,ITEM0073,201511,0,77.42857142857143,76.85079365079348,77.42857142857143
A01,PG05,SALESID0001,ITEM0073,201512,0,82.14285714285714,77.6841269841268,82.14285714285714
A01,PG05,SALESID0001,ITEM0073,201513,0,60.714285714285715,82.56190476190459,60.714285714285715
A01,PG05,SALESID0001,ITEM0073,201514,0,41.5,91.9809523809522,41.5
A01,PG05,SALESID0001,ITEM0073,201515,0,195.16666666666666,101.20317460317442,195.16666666666666
A01,PG05,SALESID0001,ITEM0073,201516,0,206.83333333333334,101.53650793650776,206.83333333333334
A01,PG05,SALESID0001,ITEM0073,201517,0,80.83333333333333,99.2920634920633,80.83333333333333
A01,PG05,SALESID0001,ITEM0073,201518,0,29.333333333333332,98.44285714285694,29.333333333333332
A01,PG05,SALESID0001,ITEM0073,201519,0,38.166666666666664,100.8809523809522,38.166666666666664
A01,PG05,SALESID0001,ITEM0073,201520,0,98.5,106.80476190476172,98.5
A01,PG05,SALESID0001,ITEM0073,201521,0,194.42857142857142,113.3015873015871,194.42857142857142
A01,PG05,SALESID0001,ITEM0073,201522,0,231.0,117.23968253968236,231.0
A01,PG05,SALESID0001,ITEM0073,201523,0,94.42857142857143,105.62857142857123,94.42857142857143
A01,PG05,SALESID0001,ITEM0073,201524,0,26.333333333333332,93.2841269841268,26.333333333333332
A01,PG05,SALESID0001,ITEM0073,201525,0,19.833333333333332,93.31428571428553,19.833333333333332
A01,PG05,SALESID0001,ITEM0073,201526,0,114.0,101.2634920634919,114.0
A01,PG05,SALESID0001,ITEM0073,201527,0,171.0,106.85238095238078,171.0
A01,PG05,SALESID0001,ITEM0073,201528,0,158.16666666666666,103.64126984126966,158.16666666666666
A01,PG05,SALESID0001,ITEM0073,201529,0,100.57142857142857,91.59047619047602,100.57142857142857
A01,PG05,SALESID0001,ITEM0073,201530,0,21.0,76.79999999999983,21.0
A01,PG05,SALESID0001,ITEM0073,201531,0,21.666666666666668,71.3492063492062,21.666666666666668
A01,PG05,SALESID0001,ITEM0073,201532,0,81.28571428571429,70.77142857142843,81.28571428571429
A01,PG05,SALESID0001,ITEM0073,201533,0,148.57142857142858,71.07142857142843,148.57142857142858
A01,PG05,SALESID0001,ITEM0073,201534,0,122.0,65.49365079365064,122.0
A01,PG05,SALESID0001,ITEM0073,201535,0,50.333333333333336,56.838095238095086,50.333333333333336
A01,PG05,SALESID0001,ITEM0073,201536,0,13.666666666666666,47.97142857142842,13.666666666666666
A01,PG05,SALESID0001,ITEM0073,201537,0,9.142857142857142,42.14444444444429,9.142857142857142
A01,PG05,SALESID0001,ITEM0073,201538,0,12.666666666666666,48.63015873015858,12.666666666666666
A01,PG05,SALESID0001,ITEM0073,201539,0,17.666666666666668,55.09047619047604,17.666666666666668
A01,PG05,SALESID0001,ITEM0073,201540,0,24.333333333333332,57.09047619047604,24.333333333333332
A01,PG05,SALESID0001,ITEM0073,201541,0,30.333333333333332,63.53015873015859,30.333333333333332
A01,PG05,SALESID0001,ITEM0073,201542,0,41.166666666666664,70.07460317460303,41.166666666666664
A01,PG05,SALESID0001,ITEM0073,201543,0,25.166666666666668,76.61904761904748,25.166666666666668
A01,PG05,SALESID0001,ITEM0073,201544,0,13.166666666666666,78.87460317460302,13.166666666666666
A01,PG05,SALESID0001,ITEM0073,201545,0,118.28571428571429,78.72063492063477,118.28571428571429
A01,PG05,SALESID0001,ITEM0073,201546,0,118.57142857142857,78.42063492063477,118.57142857142857
A01,PG05,SALESID0001,ITEM0073,201547,0,111.28571428571429,82.57619047619032,111.28571428571429
A01,PG05,SALESID0001,ITEM0073,201548,0,245.16666666666666,91.43015873015858,245.16666666666666
A01,PG05,SALESID0001,ITEM0073,201549,0,220.16666666666666,101.57936507936493,220.16666666666666
A01,PG05,SALESID0001,ITEM0073,201550,0,148.5,111.46349206349191,148.5
A01,PG05,SALESID0001,ITEM0073,201551,0,47.5,112.08571428571413,47.5
A01,PG05,SALESID0001,ITEM0073,201552,0,6.833333333333333,111.95238095238079,6.833333333333333
A01,PG05,SALESID0001,ITEM0073,201553,0,8.166666666666666,105.18095238095223,8.166666666666666
A01,PG05,SALESID0001,ITEM0073,201601,0,80.0,101.63174603174588,80.0
A01,PG05,SALESID0001,ITEM0073,201602,0,157.14285714285714,100.31269841269825,157.14285714285714
A01,PG05,SALESID0001,ITEM0073,201603,0,182.57142857142858,87.4460317460316,182.57142857142858
A01,PG05,SALESID0001,ITEM0073,201604,0,189.42857142857142,73.7682539682538,189.42857142857142
A01,PG05,SALESID0001,ITEM0073,201605,0,34.5,64.93492063492047,34.5
A01,PG05,SALESID0001,ITEM0073,201606,0,11.166666666666666,63.86825396825381,11.166666666666666
A01,PG05,SALESID0001,ITEM0073,201607,0,16.714285714285715,70.62222222222206,16.714285714285715
A01,PG05,SALESID0001,ITEM0073,201608,0,65.33333333333333,78.41111111111096,65.33333333333333
A01,PG05,SALESID0001,ITEM0073,201609,0,91.5,81.43333333333317,91.5
A01,PG05,SALESID0001,ITEM0073,201610,0,52.166666666666664,76.21269841269824,52.166666666666664
A01,PG05,SALESID0001,ITEM0073,201611,0,15.0,71.48571428571411,15.0
A01,PG05,SALESID0001,ITEM0073,201612,0,16.0,71.62380952380936,16.0
A01,PG05,SALESID0001,ITEM0073,201613,0,31.5,74.15714285714269,31.5
A01,PG05,SALESID0001,ITEM0073,201614,0,108.14285714285714,73.85714285714269,108.14285714285714
A01,PG05,SALESID0001,ITEM0073,201615,0,125.0,73.3761904761903,125.0
A01,PG05,SALESID0001,ITEM0073,201616,0,125.33333333333333,74.4650793650792,125.33333333333333
A01,PG05,SALESID0001,ITEM0073,201617,0,78.83333333333333,80.83174603174588,78.83333333333333
A01,PG05,SALESID0001,ITEM0073,201618,0,111.66666666666667,88.97619047619031,111.66666666666667
A01,PG05,SALESID0001,ITEM0073,201619,0,191.5,100.8761904761903,191.5
A01,PG05,SALESID0001,ITEM0073,201620,0,72.5,111.99841269841252,72.5
A01,PG05,SALESID0001,ITEM0073,201621,0,6.666666666666667,109.9873015873014,6.666666666666667
A01,PG05,SALESID0001,ITEM0073,201622,0,9.5,102.91111111111094,9.5
A01,PG05,SALESID0001,ITEM0073,201623,0,81.66666666666667,94.64444444444426,81.66666666666667
A01,PG05,SALESID0001,ITEM0073,201624,0,187.0,86.35555555555538,187.0
A01,PG05,SALESID0001,ITEM0073,201625,0,174.33333333333334,81.59999999999984,174.33333333333334
A01,PG05,SALESID0001,ITEM0073,201626,0,193.5,74.5155555555554,193.5
A01,PG05,SALESID0001,ITEM0073,201627,0,182.83333333333334,61.91555555555539,182.83333333333334
A01,PG05,SALESID0001,ITEM0074,201443,0,1.3333333333333333,57.31555555555539,1.3333333333333333
A01,PG05,SALESID0001,ITEM0074,201444,0,2.0,57.28222222222205,2.0
A01,PG05,SALESID0001,ITEM0074,201446,0,1.0,57.91555555555539,1.0
A01,PG05,SALESID0001,ITEM0074,201447,0,1.0,53.071111111110945,1.0
A01,PG05,SALESID0001,ITEM0074,201448,0,7.5,40.704444444444285,7.5
A01,PG05,SALESID0001,ITEM0074,201449,0,5.4,29.548888888888722,5.4
A01,PG05,SALESID0001,ITEM0074,201450,0,2.5,16.888888888888726,2.5
A01,PG05,SALESID0001,ITEM0074,201451,0,3.5,4.8833333333331685,3.5
A01,PG05,SALESID0001,ITEM0074,201452,0,6.166666666666667,5.211111111110947,6.166666666666667
A01,PG05,SALESID0001,ITEM0074,201501,0,19.0,5.46444444444428,19.0
A01,PG05,SALESID0001,ITEM0074,201502,0,9.0,5.653333333333168,9.0
A01,PG05,SALESID0001,ITEM0074,201503,0,1.5,5.864444444444279,1.5
A01,PG05,SALESID0001,ITEM0074,201504,0,7.0,5.631111111110946,7.0
A01,PG05,SALESID0001,ITEM0074,201505,0,3.6,5.537777777777612,3.6
A01,PG05,SALESID0001,ITEM0074,201506,0,2.75,5.721111111110946,2.75
A01,PG05,SALESID0001,ITEM0074,201507,0,6.25,5.798888888888724,6.25
A01,PG05,SALESID0001,ITEM0074,201508,0,5.8,5.8144444444442795,5.8
A01,PG05,SALESID0001,ITEM0074,201509,0,3.8333333333333335,5.041111111110947,3.8333333333333335
A01,PG05,SALESID0001,ITEM0074,201510,0,4.166666666666667,4.818888888888725,4.166666666666667
A01,PG05,SALESID0001,ITEM0074,201511,0,4.0,4.852222222222058,4.0
A01,PG05,SALESID0001,ITEM0074,201512,0,4.0,4.602222222222058,4.0
A01,PG05,SALESID0001,ITEM0074,201513,0,5.25,4.517777777777614,5.25
A01,PG05,SALESID0001,ITEM0074,201514,0,4.666666666666667,4.6011111111109475,4.666666666666667
A01,PG05,SALESID0001,ITEM0074,201515,0,6.4,4.417777777777614,6.4
A01,PG05,SALESID0001,ITEM0074,201516,0,7.4,4.431111111110948,7.4
A01,PG05,SALESID0001,ITEM0074,201517,0,5.666666666666667,4.308888888888726,5.666666666666667
A01,PG05,SALESID0001,ITEM0074,201518,0,2.0,4.0977777777776145,2.0
A01,PG05,SALESID0001,ITEM0074,201519,0,3.25,3.8977777777776144,3.25
A01,PG05,SALESID0001,ITEM0074,201520,0,2.3333333333333335,3.6977777777776146,2.3333333333333335
A01,PG05,SALESID0001,ITEM0074,201521,0,4.0,3.514444444444281,4.0
A01,PG05,SALESID0001,ITEM0074,201522,0,3.5,3.292222222222059,3.5
A01,PG05,SALESID0001,ITEM0074,201523,0,6.0,3.0211111111109483,6.0
A01,PG05,SALESID0001,ITEM0074,201524,0,2.0,2.594444444444282,2.0
A01,PG05,SALESID0001,ITEM0074,201526,0,1.0,2.3166666666665043,1.0
A01,PG05,SALESID0001,ITEM0075,201416,0,1.0,2.7833333333331707,1.0
A01,PG05,SALESID0001,ITEM0075,201417,0,1.0,2.9111111111109484,1.0
A01,PG05,SALESID0001,ITEM0075,201420,0,2.5,2.8222222222220594,2.5
A01,PG05,SALESID0001,ITEM0075,201422,0,1.3333333333333333,2.6222222222220593,1.3333333333333333
A01,PG05,SALESID0001,ITEM0075,201423,0,2.3333333333333335,2.4555555555553927,2.3333333333333335
A01,PG05,SALESID0001,ITEM0075,201427,0,1.0,2.268888888888726,1.0
A01,PG05,SALESID0001,ITEM0075,201428,0,1.5,2.375555555555393,1.5
A01,PG05,SALESID0001,ITEM0075,201429,0,9.0,2.815555555555393,9.0
A01,PG05,SALESID0001,ITEM0075,201430,0,5.166666666666667,2.8488888888887263,5.166666666666667
A01,PG05,SALESID0001,ITEM0075,201431,0,1.0,3.0822222222220597,1.0
A01,PG05,SALESID0001,ITEM0075,201432,0,1.0,3.1022222222220597,1.0
A01,PG05,SALESID0001,ITEM0075,201433,0,1.0,3.146666666666504,1.0
A01,PG05,SALESID0001,ITEM0075,201434,0,3.2,3.146666666666504,3.2
A01,PG05,SALESID0001,ITEM0075,201435,0,3.6,3.179999999999837,3.6
A01,PG05,SALESID0001,ITEM0075,201436,0,7.6,3.5133333333331707,7.6
A01,PG05,SALESID0001,ITEM0075,201437,0,1.5,3.219999999999837,1.5
A01,PG05,SALESID0001,ITEM0075,201438,0,4.5,5.075555555555393,4.5
A01,PG05,SALESID0001,ITEM0075,201439,0,2.8,7.708888888888726,2.8
A01,PG05,SALESID0001,ITEM0075,201440,0,2.0,10.788888888888726,2.0
A01,PG05,SALESID0001,ITEM0075,201441,0,2.3333333333333335,15.199999999999838,2.3333333333333335
A01,PG05,SALESID0001,ITEM0075,201442,0,1.5,16.83111111111095,1.5
A01,PG05,SALESID0001,ITEM0075,201443,0,6.5,16.95111111111095,6.5
A01,PG05,SALESID0001,ITEM0075,201444,0,4.6,17.337777777777614,4.6
A01,PG05,SALESID0001,ITEM0075,201445,0,33.0,18.359999999999836,33.0
A01,PG05,SALESID0001,ITEM0075,201446,0,40.5,20.659999999999837,40.5
A01,PG05,SALESID0001,ITEM0075,201447,0,47.2,22.162222222222056,47.2
A01,PG05,SALESID0001,ITEM0075,201448,0,67.16666666666667,22.728888888888722,67.16666666666667
A01,PG05,SALESID0001,ITEM0075,201449,0,27.666666666666668,23.117777777777615,27.666666666666668
A01,PG05,SALESID0001,ITEM0075,201450,0,5.4,23.517777777777614,5.4
A01,PG05,SALESID0001,ITEM0075,201451,0,13.4,23.951111111110947,13.4
A01,PG05,SALESID0001,ITEM0075,201452,0,16.833333333333332,24.633333333333166,16.833333333333332
A01,PG05,SALESID0001,ITEM0075,201501,0,39.0,23.522222222222055,39.0
A01,PG05,SALESID0001,ITEM0075,201502,0,25.333333333333332,21.799999999999834,25.333333333333332
A01,PG05,SALESID0001,ITEM0075,201503,0,10.5,19.29333333333317,10.5
A01,PG05,SALESID0001,ITEM0075,201504,0,8.166666666666666,16.24888888888872,8.166666666666666
A01,PG05,SALESID0001,ITEM0075,201505,0,7.5,16.037777777777613,7.5
A01,PG05,SALESID0001,ITEM0075,201506,0,13.0,16.651111111110946,13.0
A01,PG05,SALESID0001,ITEM0075,201507,0,14.833333333333334,16.27777777777761,14.833333333333334
A01,PG05,SALESID0001,ITEM0075,201508,0,16.333333333333332,17.844444444444278,16.333333333333332
A01,PG05,SALESID0001,ITEM0075,201509,0,14.666666666666666,17.999999999999833,14.666666666666666
A01,PG05,SALESID0001,ITEM0075,201510,0,9.6,17.68444444444428,9.6
A01,PG05,SALESID0001,ITEM0075,201511,0,21.5,17.68444444444428,21.5
A01,PG05,SALESID0001,ITEM0075,201512,0,24.5,18.0066666666665,24.5
A01,PG05,SALESID0001,ITEM0075,201513,0,14.6,19.519999999999833,14.6
A01,PG05,SALESID0001,ITEM0075,201514,0,7.8,22.342222222222055,7.8
A01,PG05,SALESID0001,ITEM0075,201515,0,40.333333333333336,25.531111111110945,40.333333333333336
A01,PG05,SALESID0001,ITEM0075,201516,0,41.333333333333336,26.16444444444428,41.333333333333336
A01,PG05,SALESID0001,ITEM0075,201517,0,20.6,25.76444444444428,20.6
A01,PG05,SALESID0001,ITEM0075,201518,0,10.5,25.76444444444428,10.5
A01,PG05,SALESID0001,ITEM0075,201519,0,13.0,26.997777777777614,13.0
A01,PG05,SALESID0001,ITEM0075,201520,0,30.2,29.408888888888725,30.2
A01,PG05,SALESID0001,ITEM0075,201521,0,55.333333333333336,31.491111111110946,55.333333333333336
A01,PG05,SALESID0001,ITEM0075,201522,0,62.666666666666664,33.65999999999983,62.666666666666664
A01,PG05,SALESID0001,ITEM0075,201523,0,25.833333333333332,31.515555555555395,25.833333333333332
A01,PG05,SALESID0001,ITEM0075,201524,0,8.666666666666666,29.204444444444285,8.666666666666666
A01,PG05,SALESID0001,ITEM0075,201525,0,9.6,29.464444444444283,9.6
A01,PG05,SALESID0001,ITEM0075,201526,0,40.0,32.064444444444284,40.0
A01,PG05,SALESID0001,ITEM0075,201527,0,60.666666666666664,34.05333333333317,60.666666666666664
A01,PG05,SALESID0001,ITEM0075,201528,0,45.833333333333336,33.4955555555554,45.833333333333336
A01,PG05,SALESID0001,ITEM0075,201529,0,40.333333333333336,30.179999999999843,40.333333333333336
A01,PG05,SALESID0001,ITEM0075,201530,0,8.166666666666666,26.42888888888873,8.166666666666666
A01,PG05,SALESID0001,ITEM0075,201531,0,6.666666666666667,25.066666666666507,6.666666666666667
A01,PG05,SALESID0001,ITEM0075,201532,0,24.5,24.955555555555396,24.5
A01,PG05,SALESID0001,ITEM0075,201533,0,49.5,24.815555555555395,49.5
A01,PG05,SALESID0001,ITEM0075,201534,0,42.833333333333336,22.88222222222206,42.833333333333336
A01,PG05,SALESID0001,ITEM0075,201535,0,21.833333333333332,19.917777777777612,21.833333333333332
A01,PG05,SALESID0001,ITEM0075,201536,0,5.6,17.66222222222206,5.6
A01,PG05,SALESID0001,ITEM0075,201537,0,6.4,15.27333333333317,6.4
A01,PG05,SALESID0001,ITEM0075,201538,0,5.4,17.29555555555539,5.4
A01,PG05,SALESID0001,ITEM0075,201539,0,7.0,19.92888888888872,7.0
A01,PG05,SALESID0001,ITEM0075,201540,0,7.5,21.2066666666665,7.5
A01,PG05,SALESID0001,ITEM0075,201541,0,11.0,22.88444444444428,11.0
A01,PG05,SALESID0001,ITEM0075,201542,0,16.2,24.57333333333317,16.2
A01,PG05,SALESID0001,ITEM0075,201543,0,12.0,25.962222222222064,12.0
A01,PG05,SALESID0001,ITEM0075,201544,0,4.5,26.577777777777616,4.5
A01,PG05,SALESID0001,ITEM0075,201545,0,38.5,26.337777777777617,38.5
A01,PG05,SALESID0001,ITEM0075,201546,0,46.166666666666664,26.344444444444285,46.166666666666664
A01,PG05,SALESID0001,ITEM0075,201547,0,43.666666666666664,27.555555555555397,43.666666666666664
A01,PG05,SALESID0001,ITEM0075,201548,0,74.66666666666667,30.044444444444288,74.66666666666667
A01,PG05,SALESID0001,ITEM0075,201549,0,68.16666666666667,33.222222222222065,68.16666666666667
A01,PG05,SALESID0001,ITEM0075,201550,0,42.666666666666664,35.564444444444284,42.666666666666664
A01,PG05,SALESID0001,ITEM0075,201551,0,14.833333333333334,35.631111111110954,14.833333333333334
A01,PG05,SALESID0001,ITEM0075,201552,0,2.8,35.664444444444285,2.8
A01,PG05,SALESID0001,ITEM0075,201553,0,5.5,33.59777777777762,5.5
