,deposit,stock,label,PREDICT
4524,1790000000,80000000,vip,vip
4525,1620000000,70000000,diamond,diamond
4526,1520000000,80000000,diamond,diamond
4527,1870000000,55000000,diamond,diamond
4528,1560000000,35000000,normal,normal
4529,1990000000,48000000,diamond,diamond
4530,1270000000,56000000,normal,normal
4531,1250000000,62000000,normal,normal
4532,1660000000,68000000,diamond,diamond
4533,1280000000,66000000,normal,normal
4534,1870000000,57000000,diamond,diamond
4535,1930000000,50000000,diamond,diamond
4536,1970000000,41000000,diamond,diamond
4537,1600000000,42000000,diamond,diamond
4538,1800000000,76000000,vip,vip
4539,2000000000,71000000,vip,vip
4540,1290000000,60000000,normal,normal
4541,1400000000,51000000,normal,normal
4542,1480000000,40000000,normal,normal
4543,1950000000,71000000,vip,vip
4544,1740000000,53000000,diamond,diamond
4545,1520000000,71000000,diamond,diamond
4546,1900000000,56000000,diamond,diamond
4547,1340000000,35000000,normal,normal
4548,1680000000,39000000,diamond,diamond
4549,1980000000,59000000,vip,vip
4550,1290000000,58000000,normal,normal
4551,1330000000,43000000,normal,normal
4552,1510000000,69000000,diamond,diamond
4553,1470000000,38000000,normal,normal
4554,1770000000,37000000,diamond,diamond
4555,1840000000,54000000,diamond,diamond
4556,1390000000,57000000,normal,normal
4557,1680000000,39000000,diamond,diamond
4558,1360000000,60000000,normal,normal
4559,1210000000,69000000,normal,normal
4560,2000000000,46000000,diamond,diamond
4561,1480000000,53000000,diamond,diamond
4562,1370000000,48000000,normal,normal
4563,1550000000,46000000,diamond,diamond
4564,1770000000,45000000,diamond,diamond
4565,1420000000,36000000,normal,normal
4566,1910000000,55000000,diamond,diamond
4567,1570000000,77000000,diamond,diamond
4568,1300000000,73000000,diamond,diamond
4569,1920000000,49000000,diamond,diamond
4570,1710000000,50000000,diamond,diamond
4571,1550000000,71000000,diamond,diamond
4572,1630000000,68000000,diamond,diamond
4573,1900000000,79000000,vip,vip
4574,1620000000,80000000,diamond,diamond
4575,1310000000,58000000,normal,normal
4576,1920000000,73000000,vip,vip
4577,1350000000,39000000,normal,normal
4578,1610000000,68000000,diamond,diamond
4579,1630000000,57000000,diamond,diamond
4580,1330000000,65000000,normal,normal
4581,1410000000,67000000,diamond,diamond
4582,1480000000,72000000,diamond,diamond
4583,1620000000,79000000,diamond,diamond
4584,1360000000,64000000,normal,normal
4585,1230000000,69000000,normal,normal
4586,1560000000,51000000,diamond,diamond
4587,1220000000,66000000,normal,normal
4588,1870000000,79000000,vip,vip
4589,1980000000,62000000,vip,vip
4590,1650000000,79000000,diamond,diamond
4591,1440000000,76000000,diamond,diamond
4592,1770000000,62000000,diamond,diamond
4593,1300000000,41000000,normal,normal
4594,1710000000,54000000,diamond,diamond
4595,1570000000,51000000,diamond,diamond
4596,1500000000,63000000,diamond,diamond
4597,1800000000,39000000,diamond,diamond
4598,1390000000,63000000,diamond,diamond
4599,1200000000,40000000,normal,normal
4600,1480000000,45000000,normal,normal
4601,1890000000,74000000,vip,vip
4602,1600000000,51000000,diamond,diamond
4603,1330000000,46000000,normal,normal
4604,1620000000,46000000,diamond,diamond
4605,1700000000,57000000,diamond,diamond
4606,1620000000,61000000,diamond,diamond
4607,1560000000,58000000,diamond,diamond
4608,1810000000,43000000,diamond,diamond
4609,1740000000,66000000,diamond,diamond
4610,1770000000,71000000,diamond,diamond
4611,1430000000,77000000,diamond,diamond
4612,1800000000,52000000,diamond,diamond
4613,1670000000,47000000,diamond,diamond
4614,1400000000,42000000,normal,normal
4615,1910000000,43000000,diamond,diamond
4616,1530000000,49000000,diamond,diamond
4617,1850000000,57000000,diamond,diamond
4618,1890000000,47000000,diamond,diamond
4619,1660000000,58000000,diamond,diamond
4620,1900000000,43000000,diamond,diamond
4621,1200000000,74000000,normal,normal
4622,1220000000,35000000,normal,normal
4623,1590000000,43000000,diamond,diamond
4624,1330000000,73000000,diamond,diamond
4625,1960000000,68000000,vip,vip
4626,1310000000,39000000,normal,normal
4627,1610000000,42000000,diamond,diamond
4628,1710000000,70000000,diamond,diamond
4629,1540000000,79000000,diamond,diamond
4630,1450000000,42000000,normal,normal
4631,1340000000,56000000,normal,normal
4632,1510000000,77000000,diamond,diamond
4633,1340000000,50000000,normal,normal
4634,1650000000,35000000,normal,normal
4635,1380000000,39000000,normal,normal
4636,1700000000,54000000,diamond,diamond
4637,1550000000,54000000,diamond,diamond
4638,1260000000,78000000,diamond,diamond
4639,1600000000,60000000,diamond,diamond
4640,1780000000,56000000,diamond,diamond
4641,1640000000,74000000,diamond,diamond
4642,1230000000,44000000,normal,normal
4643,1560000000,68000000,diamond,diamond
4644,1640000000,48000000,diamond,diamond
4645,1580000000,79000000,diamond,diamond
4646,1590000000,35000000,normal,normal
4647,1320000000,78000000,diamond,diamond
4648,1780000000,69000000,diamond,diamond
4649,1880000000,52000000,diamond,diamond
4650,1220000000,73000000,normal,normal
4651,1470000000,51000000,normal,diamond
4652,1790000000,80000000,vip,vip
4653,1750000000,56000000,diamond,diamond
4654,1830000000,70000000,vip,vip
4655,1310000000,54000000,normal,normal
4656,1350000000,41000000,normal,normal
4657,1200000000,48000000,normal,normal
4658,1970000000,61000000,vip,vip
4659,1800000000,55000000,diamond,diamond
4660,1310000000,76000000,diamond,diamond
4661,1850000000,38000000,diamond,diamond
4662,1230000000,71000000,normal,normal
4663,1510000000,43000000,normal,normal
4664,1610000000,61000000,diamond,diamond
4665,1250000000,58000000,normal,normal
4666,1530000000,80000000,diamond,diamond
4667,1620000000,45000000,diamond,diamond
4668,1810000000,66000000,diamond,diamond
4669,1680000000,58000000,diamond,diamond
4670,1530000000,69000000,diamond,diamond
4671,1930000000,43000000,diamond,diamond
4672,1390000000,57000000,normal,normal
4673,1520000000,41000000,normal,normal
4674,1890000000,70000000,vip,vip
4675,1460000000,50000000,normal,normal
4676,1920000000,78000000,vip,vip
4677,1690000000,69000000,diamond,diamond
4678,1280000000,36000000,normal,normal
4679,1520000000,51000000,diamond,diamond
4680,1880000000,77000000,vip,vip
4681,1320000000,49000000,normal,normal
4682,1910000000,48000000,diamond,diamond
4683,1370000000,66000000,diamond,diamond
4684,1600000000,36000000,normal,normal
4685,1840000000,78000000,vip,vip
4686,1260000000,61000000,normal,normal
4687,1300000000,65000000,normal,normal
4688,1850000000,55000000,diamond,diamond
4689,1660000000,37000000,diamond,diamond
4690,1230000000,73000000,normal,normal
4691,1350000000,55000000,normal,normal
4692,1570000000,59000000,diamond,diamond
4693,1620000000,52000000,diamond,diamond
4694,1470000000,44000000,normal,normal
4695,1230000000,59000000,normal,normal
4696,1460000000,53000000,normal,diamond
4697,1980000000,43000000,diamond,diamond
4698,1840000000,49000000,diamond,diamond
4699,1680000000,57000000,diamond,diamond
4700,1670000000,76000000,diamond,diamond
4701,1840000000,53000000,diamond,diamond
4702,1660000000,57000000,diamond,diamond
4703,1710000000,43000000,diamond,diamond
4704,1970000000,61000000,vip,vip
4705,1720000000,61000000,diamond,diamond
4706,1870000000,65000000,vip,vip
4707,1350000000,43000000,normal,normal
4708,1990000000,72000000,vip,vip
4709,1960000000,57000000,vip,vip
4710,1890000000,75000000,vip,vip
4711,1820000000,39000000,diamond,diamond
4712,1960000000,79000000,vip,vip
4713,1250000000,71000000,normal,normal
4714,2000000000,46000000,diamond,diamond
4715,1640000000,69000000,diamond,diamond
4716,1550000000,66000000,diamond,diamond
4717,1280000000,61000000,normal,normal
4718,1390000000,75000000,diamond,diamond
4719,1210000000,75000000,normal,normal
4720,1440000000,40000000,normal,normal
4721,1680000000,52000000,diamond,diamond
4722,1570000000,57000000,diamond,diamond
4723,1440000000,35000000,normal,normal
4724,1390000000,44000000,normal,normal
4725,1720000000,71000000,diamond,diamond
4726,1420000000,43000000,normal,normal
4727,1500000000,58000000,diamond,diamond
4728,1390000000,48000000,normal,normal
4729,1840000000,53000000,diamond,diamond
4730,1700000000,61000000,diamond,diamond
4731,1320000000,54000000,normal,normal
4732,1860000000,35000000,diamond,diamond
4733,1510000000,60000000,diamond,diamond
4734,1450000000,50000000,normal,normal
4735,1660000000,55000000,diamond,diamond
4736,1490000000,40000000,normal,normal
4737,1200000000,51000000,normal,normal
4738,1900000000,41000000,diamond,diamond
4739,1730000000,78000000,vip,vip
4740,1590000000,37000000,normal,normal
4741,1820000000,49000000,diamond,diamond
4742,1720000000,77000000,diamond,diamond
4743,1390000000,64000000,diamond,diamond
4744,1350000000,50000000,normal,normal
4745,1690000000,57000000,diamond,diamond
4746,1890000000,42000000,diamond,diamond
4747,1360000000,46000000,normal,normal
4748,1310000000,52000000,normal,normal
4749,1320000000,61000000,normal,normal
4750,1420000000,45000000,normal,normal
4751,1310000000,73000000,diamond,diamond
4752,1630000000,46000000,diamond,diamond
4753,1660000000,44000000,diamond,diamond
4754,1860000000,70000000,vip,vip
4755,1540000000,63000000,diamond,diamond
4756,1480000000,67000000,diamond,diamond
4757,1650000000,70000000,diamond,diamond
4758,1390000000,48000000,normal,normal
4759,1620000000,71000000,diamond,diamond
4760,1500000000,71000000,diamond,diamond
4761,1430000000,58000000,diamond,diamond
4762,1430000000,43000000,normal,normal
4763,1870000000,65000000,vip,vip
4764,1870000000,47000000,diamond,diamond
4765,1890000000,69000000,vip,vip
4766,1300000000,53000000,normal,diamond
4767,1650000000,39000000,diamond,diamond
4768,1880000000,58000000,diamond,diamond
4769,1520000000,53000000,diamond,diamond
4770,1320000000,54000000,normal,normal
4771,1770000000,39000000,diamond,diamond
4772,1910000000,77000000,vip,vip
4773,1220000000,72000000,normal,normal
4774,1270000000,80000000,diamond,diamond
4775,1290000000,69000000,normal,normal
4776,1770000000,67000000,diamond,diamond
4777,1240000000,58000000,normal,normal
4778,1390000000,70000000,diamond,diamond
4779,1550000000,60000000,diamond,diamond
4780,1410000000,78000000,diamond,diamond
4781,1850000000,53000000,diamond,diamond
4782,1830000000,51000000,diamond,diamond
4783,2000000000,73000000,vip,vip
4784,1510000000,65000000,diamond,diamond
4785,1850000000,49000000,diamond,diamond
4786,1320000000,52000000,normal,normal
4787,1310000000,40000000,normal,normal
4788,1860000000,50000000,diamond,diamond
4789,1580000000,40000000,normal,normal
4790,1550000000,52000000,diamond,diamond
4791,1750000000,64000000,diamond,diamond
4792,1610000000,41000000,diamond,diamond
4793,1250000000,48000000,normal,normal
4794,1260000000,72000000,normal,normal
4795,1900000000,80000000,vip,vip
4796,1210000000,60000000,normal,normal
4797,1880000000,67000000,vip,vip
4798,1890000000,49000000,diamond,diamond
4799,1660000000,45000000,diamond,diamond
4800,1540000000,59000000,diamond,diamond
4801,1680000000,80000000,diamond,diamond
4802,1330000000,78000000,diamond,diamond
4803,1400000000,60000000,normal,normal
4804,1480000000,44000000,normal,normal
4805,1450000000,51000000,normal,normal
4806,1600000000,58000000,diamond,diamond
4807,1290000000,62000000,normal,normal
4808,1520000000,80000000,diamond,diamond
4809,1290000000,76000000,diamond,diamond
4810,1490000000,80000000,diamond,diamond
4811,1790000000,42000000,diamond,diamond
4812,1400000000,69000000,diamond,diamond
4813,1750000000,43000000,diamond,diamond
4814,1210000000,68000000,normal,normal
4815,1280000000,74000000,diamond,diamond
4816,1460000000,79000000,diamond,diamond
4817,1540000000,80000000,diamond,diamond
4818,1290000000,48000000,normal,normal
4819,1220000000,62000000,normal,normal
4820,1560000000,47000000,diamond,diamond
4821,1610000000,77000000,diamond,diamond
4822,1840000000,42000000,diamond,diamond
4823,1700000000,54000000,diamond,diamond
4824,1230000000,79000000,diamond,diamond
4825,1290000000,40000000,normal,normal
4826,1750000000,39000000,diamond,diamond
4827,1240000000,36000000,normal,normal
4828,1840000000,75000000,vip,vip
4829,1480000000,50000000,normal,normal
4830,1890000000,78000000,vip,vip
4831,1780000000,52000000,diamond,diamond
4832,1900000000,67000000,vip,vip
4833,1560000000,37000000,normal,normal
4834,1310000000,37000000,normal,normal
4835,1550000000,75000000,diamond,diamond
4836,1890000000,50000000,diamond,diamond
4837,1710000000,68000000,diamond,diamond
4838,1710000000,73000000,diamond,diamond
4839,1420000000,48000000,normal,normal
4840,1730000000,45000000,diamond,diamond
4841,1770000000,42000000,diamond,diamond
4842,1280000000,44000000,normal,normal
4843,1590000000,53000000,diamond,diamond
4844,1930000000,46000000,diamond,diamond
4845,1940000000,50000000,diamond,diamond
4846,1670000000,43000000,diamond,diamond
4847,1230000000,50000000,normal,normal
4848,1580000000,63000000,diamond,diamond
4849,1740000000,79000000,vip,vip
4850,1750000000,65000000,diamond,diamond
4851,1440000000,42000000,normal,normal
4852,1620000000,37000000,normal,normal
4853,1240000000,67000000,normal,normal
4854,1310000000,55000000,normal,normal
4855,1680000000,61000000,diamond,diamond
4856,1510000000,41000000,normal,normal
4857,1700000000,44000000,diamond,diamond
4858,1200000000,43000000,normal,normal
4859,1210000000,36000000,normal,normal
4860,1420000000,47000000,normal,normal
4861,1600000000,77000000,diamond,diamond
4862,1250000000,51000000,normal,normal
4863,1710000000,40000000,diamond,diamond
4864,1570000000,43000000,normal,normal
4865,1750000000,70000000,diamond,diamond
4866,1500000000,49000000,normal,normal
4867,1960000000,53000000,diamond,diamond
4868,1740000000,49000000,diamond,diamond
4869,1940000000,38000000,diamond,diamond
4870,1980000000,67000000,vip,vip
4871,1390000000,77000000,diamond,diamond
4872,1990000000,38000000,diamond,diamond
4873,1240000000,48000000,normal,normal
4874,1740000000,42000000,diamond,diamond
4875,1880000000,71000000,vip,vip
4876,1650000000,60000000,diamond,diamond
4877,1550000000,78000000,diamond,diamond
4878,1840000000,77000000,vip,vip
4879,1390000000,71000000,diamond,diamond
4880,1840000000,50000000,diamond,diamond
4881,1330000000,56000000,normal,normal
4882,1900000000,53000000,diamond,diamond
4883,1490000000,62000000,diamond,diamond
4884,1940000000,37000000,diamond,diamond
4885,1540000000,54000000,diamond,diamond
4886,1270000000,76000000,diamond,diamond
4887,1630000000,39000000,diamond,diamond
4888,1300000000,37000000,normal,normal
4889,1900000000,45000000,diamond,diamond
4890,1790000000,63000000,diamond,diamond
4891,1560000000,51000000,diamond,diamond
4892,2000000000,50000000,diamond,diamond
4893,1700000000,37000000,diamond,diamond
4894,1300000000,71000000,diamond,diamond
4895,1510000000,67000000,diamond,diamond
4896,1820000000,44000000,diamond,diamond
4897,1950000000,63000000,vip,vip
4898,1900000000,57000000,diamond,diamond
4899,1500000000,70000000,diamond,diamond
4900,1240000000,37000000,normal,normal
4901,1440000000,44000000,normal,normal
4902,1630000000,43000000,diamond,diamond
4903,1970000000,43000000,diamond,diamond
4904,1340000000,41000000,normal,normal
4905,1640000000,60000000,diamond,diamond
4906,1530000000,37000000,normal,normal
4907,1750000000,53000000,diamond,diamond
4908,1410000000,66000000,diamond,diamond
4909,1370000000,58000000,normal,normal
4910,1780000000,48000000,diamond,diamond
4911,1780000000,37000000,diamond,diamond
4912,1690000000,63000000,diamond,diamond
4913,1820000000,80000000,vip,vip
4914,1280000000,72000000,normal,normal
4915,1990000000,41000000,diamond,diamond
4916,1590000000,71000000,diamond,diamond
4917,1970000000,61000000,vip,vip
4918,1880000000,59000000,diamond,diamond
4919,1610000000,61000000,diamond,diamond
4920,1410000000,39000000,normal,diamond
4921,1500000000,73000000,diamond,diamond
4922,1350000000,62000000,normal,normal
4923,1630000000,39000000,diamond,diamond
4924,1370000000,44000000,normal,diamond
4925,1870000000,51000000,diamond,diamond
4926,1720000000,64000000,diamond,diamond
4927,1830000000,39000000,diamond,diamond
4928,1670000000,75000000,diamond,diamond
4929,1210000000,61000000,normal,normal
4930,1450000000,60000000,diamond,diamond
4931,1660000000,48000000,diamond,diamond
4932,1240000000,63000000,normal,normal
4933,1420000000,35000000,normal,normal
4934,1690000000,58000000,diamond,diamond
4935,1960000000,74000000,vip,vip
4936,1860000000,76000000,vip,vip
4937,1550000000,36000000,normal,normal
4938,1670000000,44000000,diamond,diamond
4939,1400000000,66000000,diamond,diamond
4940,1430000000,50000000,normal,normal
4941,1300000000,68000000,normal,normal
4942,1260000000,35000000,normal,normal
4943,1490000000,71000000,diamond,diamond
4944,1600000000,48000000,diamond,diamond
4945,1650000000,67000000,diamond,diamond
4946,1920000000,70000000,vip,vip
4947,1500000000,72000000,diamond,diamond
4948,1810000000,60000000,diamond,diamond
4949,1680000000,57000000,diamond,diamond
4950,1960000000,63000000,vip,vip
4951,1460000000,54000000,normal,normal
4952,1820000000,80000000,vip,vip
4953,1840000000,71000000,vip,vip
4954,1340000000,41000000,normal,normal
4955,1380000000,76000000,diamond,diamond
4956,1230000000,61000000,normal,normal
4957,1800000000,42000000,diamond,diamond
4958,1570000000,50000000,diamond,diamond
4959,1810000000,72000000,vip,vip
4960,1760000000,69000000,diamond,diamond
4961,1200000000,74000000,normal,normal
4962,1370000000,66000000,diamond,diamond
4963,1910000000,63000000,vip,vip
4964,1300000000,60000000,normal,normal
4965,1530000000,54000000,diamond,diamond
4966,1790000000,56000000,diamond,diamond
4967,1900000000,52000000,diamond,diamond
4968,1480000000,46000000,normal,normal
4969,1790000000,42000000,diamond,diamond
4970,1990000000,42000000,diamond,diamond
4971,1300000000,67000000,normal,normal
4972,1860000000,47000000,diamond,diamond
4973,1630000000,75000000,diamond,diamond
4974,1370000000,39000000,normal,normal
4975,1950000000,39000000,diamond,diamond
4976,1630000000,72000000,diamond,diamond
4977,1670000000,79000000,diamond,diamond
4978,1800000000,70000000,diamond,diamond
4979,1910000000,63000000,vip,vip
4980,1970000000,76000000,vip,vip
4981,1580000000,58000000,diamond,diamond
4982,1700000000,46000000,diamond,diamond
4983,1470000000,52000000,normal,normal
4984,1350000000,56000000,normal,normal
4985,1710000000,79000000,diamond,diamond
4986,1580000000,69000000,diamond,diamond
4987,1310000000,44000000,normal,normal
4988,1270000000,69000000,normal,normal
4989,1890000000,39000000,diamond,diamond
4990,1910000000,80000000,vip,vip
4991,1430000000,42000000,normal,normal
4992,1590000000,79000000,diamond,diamond
4993,1350000000,70000000,diamond,diamond
4994,1860000000,35000000,diamond,diamond
4995,1820000000,57000000,diamond,diamond
4996,1640000000,50000000,diamond,diamond
4997,1850000000,65000000,diamond,diamond
4998,1420000000,44000000,normal,diamond
4999,1610000000,42000000,diamond,diamond
5000,1450000000,44000000,normal,normal
5001,1510000000,75000000,diamond,diamond
5002,1930000000,79000000,vip,vip
5003,2000000000,42000000,diamond,diamond
5004,1370000000,41000000,normal,normal
5005,1340000000,52000000,normal,normal
5006,1490000000,42000000,normal,normal
5007,1690000000,70000000,diamond,diamond
5008,1950000000,53000000,diamond,diamond
5009,1270000000,54000000,normal,normal
5010,1560000000,64000000,diamond,diamond
5011,1680000000,60000000,diamond,diamond
5012,1920000000,50000000,diamond,diamond
5013,1840000000,75000000,vip,vip
5014,1930000000,52000000,diamond,diamond
5015,1310000000,39000000,normal,normal
5016,1860000000,69000000,vip,vip
5017,1790000000,66000000,diamond,diamond
5018,1400000000,45000000,normal,normal
5019,1440000000,39000000,normal,normal
5020,1940000000,80000000,vip,vip
5021,1320000000,70000000,diamond,diamond
5022,1950000000,58000000,vip,diamond
5023,1320000000,51000000,normal,normal
5024,1410000000,80000000,diamond,diamond
5025,1440000000,70000000,diamond,diamond
5026,1940000000,71000000,vip,vip
5027,1270000000,77000000,diamond,diamond
5028,1720000000,67000000,diamond,diamond
5029,1760000000,65000000,diamond,diamond
5030,1200000000,58000000,normal,normal
5031,1690000000,62000000,diamond,diamond
5032,1520000000,79000000,diamond,diamond
5033,1860000000,54000000,diamond,diamond
5034,1750000000,50000000,diamond,diamond
5035,1850000000,80000000,vip,vip
5036,1830000000,63000000,diamond,diamond
5037,1320000000,37000000,normal,normal
5038,1370000000,68000000,diamond,diamond
5039,1790000000,57000000,diamond,diamond
5040,1550000000,51000000,diamond,diamond
5041,1980000000,61000000,vip,vip
5042,1310000000,67000000,normal,normal
5043,1270000000,55000000,normal,normal
5044,1560000000,35000000,normal,normal
5045,1580000000,39000000,normal,normal
5046,1820000000,79000000,vip,vip
5047,1300000000,54000000,normal,normal
5048,1850000000,51000000,diamond,diamond
5049,1780000000,42000000,diamond,diamond
5050,1470000000,44000000,normal,normal
5051,2000000000,54000000,vip,vip
5052,1850000000,37000000,diamond,diamond
5053,2000000000,69000000,vip,vip
5054,1810000000,37000000,diamond,diamond
5055,1280000000,58000000,normal,normal
5056,1450000000,62000000,diamond,diamond
5057,1480000000,49000000,normal,normal
5058,1770000000,62000000,diamond,diamond
5059,1990000000,79000000,vip,diamond
5060,1420000000,66000000,diamond,diamond
5061,1310000000,75000000,diamond,diamond
5062,1460000000,71000000,diamond,diamond
5063,1680000000,73000000,diamond,diamond
5064,1950000000,68000000,vip,diamond
5065,1690000000,60000000,diamond,diamond
5066,1730000000,56000000,diamond,diamond
5067,1860000000,46000000,diamond,diamond
5068,1260000000,42000000,normal,normal
5069,1420000000,59000000,diamond,diamond
5070,1220000000,40000000,normal,normal
5071,1390000000,77000000,diamond,diamond
5072,1230000000,40000000,normal,normal
5073,1690000000,38000000,diamond,diamond
5074,1640000000,73000000,diamond,diamond
5075,1920000000,68000000,vip,vip
5076,1570000000,68000000,diamond,diamond
5077,1710000000,71000000,diamond,diamond
5078,1540000000,67000000,diamond,diamond
5079,1700000000,72000000,diamond,diamond
5080,1440000000,65000000,diamond,diamond
5081,1250000000,42000000,normal,normal
5082,1220000000,36000000,normal,normal
5083,1850000000,67000000,vip,vip
5084,1580000000,58000000,diamond,diamond
5085,1990000000,70000000,vip,vip
5086,1700000000,78000000,diamond,diamond
5087,1430000000,45000000,normal,normal
5088,1790000000,49000000,diamond,diamond
5089,1590000000,65000000,diamond,diamond
5090,2000000000,51000000,vip,vip
5091,1910000000,41000000,diamond,diamond
5092,1860000000,59000000,diamond,diamond
5093,1800000000,71000000,vip,vip
5094,1740000000,71000000,diamond,diamond
5095,1270000000,55000000,normal,normal
5096,1760000000,39000000,diamond,diamond
5097,1310000000,66000000,normal,normal
5098,1480000000,73000000,diamond,diamond
5099,1550000000,77000000,diamond,diamond
5100,1670000000,52000000,diamond,diamond
5101,1320000000,66000000,normal,normal
5102,1460000000,72000000,diamond,diamond
5103,1550000000,62000000,diamond,diamond
5104,1340000000,57000000,normal,normal
5105,1910000000,65000000,vip,vip
5106,1210000000,37000000,normal,normal
5107,1620000000,45000000,diamond,diamond
5108,1410000000,54000000,normal,normal
5109,1320000000,50000000,normal,normal
5110,1570000000,61000000,diamond,diamond
5111,1390000000,79000000,diamond,diamond
5112,1620000000,70000000,diamond,diamond
5113,1430000000,69000000,diamond,diamond
5114,1500000000,37000000,normal,normal
5115,1420000000,66000000,diamond,diamond
5116,2000000000,35000000,diamond,diamond
5117,1370000000,72000000,diamond,diamond
5118,1590000000,47000000,diamond,diamond
5119,1240000000,52000000,normal,normal
5120,1710000000,68000000,diamond,diamond
5121,1230000000,37000000,normal,normal
5122,1810000000,59000000,diamond,diamond
5123,1890000000,72000000,vip,vip
5124,1810000000,75000000,vip,vip
5125,1390000000,75000000,diamond,diamond
5126,1360000000,42000000,normal,normal
5127,1970000000,42000000,diamond,diamond
5128,1610000000,78000000,diamond,diamond
5129,1820000000,38000000,diamond,diamond
5130,1240000000,38000000,normal,normal
5131,1850000000,61000000,diamond,diamond
5132,1280000000,66000000,normal,normal
5133,1680000000,49000000,diamond,diamond
5134,1810000000,43000000,diamond,diamond
5135,1200000000,43000000,normal,normal
5136,1990000000,45000000,diamond,diamond
5137,1850000000,44000000,diamond,diamond
5138,1810000000,72000000,vip,vip
5139,1520000000,74000000,diamond,diamond
5140,1410000000,47000000,normal,normal
5141,1440000000,67000000,diamond,diamond
5142,1710000000,54000000,diamond,diamond
5143,1890000000,79000000,vip,vip
5144,1770000000,48000000,diamond,diamond
5145,1550000000,36000000,normal,normal
5146,1230000000,62000000,normal,normal
5147,1820000000,75000000,vip,diamond
5148,1670000000,41000000,diamond,diamond
5149,1320000000,64000000,normal,normal
5150,1420000000,68000000,diamond,diamond
5151,1520000000,41000000,normal,normal
5152,1290000000,61000000,normal,normal
5153,1780000000,75000000,vip,vip
5154,1890000000,51000000,diamond,diamond
5155,1780000000,63000000,diamond,diamond
5156,2000000000,64000000,vip,vip
5157,1720000000,67000000,diamond,diamond
5158,1480000000,64000000,diamond,diamond
5159,1900000000,52000000,diamond,diamond
5160,1400000000,71000000,diamond,diamond
5161,1590000000,73000000,diamond,diamond
5162,1820000000,57000000,diamond,diamond
5163,1730000000,66000000,diamond,diamond
5164,1300000000,65000000,normal,normal
5165,1460000000,70000000,diamond,diamond
5166,1570000000,39000000,normal,normal
5167,1960000000,55000000,vip,vip
5168,1740000000,36000000,diamond,diamond
5169,1610000000,56000000,diamond,diamond
5170,1830000000,59000000,diamond,diamond
5171,1890000000,57000000,diamond,diamond
5172,1980000000,80000000,vip,vip
5173,1580000000,57000000,diamond,diamond
5174,2000000000,37000000,diamond,diamond
5175,1330000000,60000000,normal,normal
5176,1570000000,74000000,diamond,diamond
5177,1620000000,63000000,diamond,diamond
5178,1570000000,70000000,diamond,diamond
5179,1600000000,59000000,diamond,diamond
5180,1840000000,46000000,diamond,diamond
5181,1710000000,39000000,diamond,diamond
5182,1410000000,79000000,diamond,diamond
5183,1990000000,58000000,vip,vip
5184,1830000000,64000000,diamond,diamond
5185,1690000000,63000000,diamond,diamond
5186,1200000000,73000000,normal,normal
5187,1880000000,50000000,diamond,diamond
5188,1840000000,67000000,vip,diamond
5189,1880000000,37000000,diamond,diamond
5190,1710000000,73000000,diamond,diamond
5191,1920000000,43000000,diamond,diamond
5192,1590000000,77000000,diamond,diamond
5193,1850000000,47000000,diamond,diamond
5194,1770000000,43000000,diamond,diamond
5195,1200000000,59000000,normal,normal
5196,1330000000,47000000,normal,normal
5197,1570000000,39000000,normal,normal
5198,1380000000,60000000,normal,normal
5199,1660000000,55000000,diamond,diamond
5200,1980000000,70000000,vip,diamond
5201,1380000000,40000000,normal,normal
5202,1750000000,76000000,vip,vip
5203,1220000000,66000000,normal,normal
5204,1290000000,50000000,normal,normal
5205,1940000000,59000000,vip,vip
5206,1610000000,65000000,diamond,diamond
5207,1910000000,52000000,diamond,diamond
5208,1610000000,80000000,diamond,diamond
5209,1650000000,48000000,diamond,diamond
5210,1990000000,51000000,diamond,diamond
5211,1610000000,63000000,diamond,diamond
5212,1820000000,52000000,diamond,diamond
5213,1430000000,49000000,normal,normal
5214,1710000000,74000000,diamond,diamond
5215,1870000000,37000000,diamond,diamond
5216,1900000000,47000000,diamond,diamond
5217,1600000000,59000000,diamond,diamond
5218,1930000000,70000000,vip,vip
5219,1500000000,47000000,normal,normal
5220,1850000000,48000000,diamond,diamond
5221,1770000000,57000000,diamond,diamond
5222,1830000000,78000000,vip,vip
5223,1230000000,59000000,normal,normal
5224,1540000000,50000000,diamond,diamond
5225,1810000000,62000000,diamond,diamond
5226,1780000000,52000000,diamond,diamond
5227,1880000000,41000000,diamond,diamond
5228,1500000000,68000000,diamond,diamond
5229,1910000000,80000000,vip,vip
5230,1200000000,61000000,normal,normal
5231,1750000000,63000000,diamond,diamond
5232,1780000000,41000000,diamond,diamond
5233,1750000000,62000000,diamond,diamond
5234,1660000000,68000000,diamond,diamond
5235,1570000000,36000000,normal,normal
5236,1870000000,40000000,diamond,diamond
5237,1970000000,47000000,diamond,diamond
5238,1840000000,41000000,diamond,diamond
5239,1940000000,52000000,diamond,diamond
5240,1430000000,66000000,diamond,diamond
5241,1780000000,62000000,diamond,diamond
5242,1750000000,55000000,diamond,diamond
5243,1580000000,60000000,diamond,diamond
5244,1910000000,68000000,vip,vip
5245,1660000000,41000000,diamond,diamond
5246,1510000000,39000000,normal,normal
5247,1350000000,48000000,normal,normal
5248,1400000000,69000000,diamond,diamond
5249,1630000000,42000000,diamond,diamond
5250,1560000000,71000000,diamond,diamond
5251,1420000000,40000000,normal,normal
