regionSeg1,productSeg2,regionSeg2,productSeg3,yearweek,qty_mean,ma
A01,PG05,SALESID0001,ITEM0426,201336,2.6,52.20666666666652
A01,PG05,SALESID0001,ITEM0426,201337,4.4,16.83333333333319
A01,PG05,SALESID0001,ITEM0426,201338,3.0,6.326666666666523
A01,PG05,SALESID0001,ITEM0426,201339,2.0,10.086666666666524
A01,PG05,SALESID0001,ITEM0426,201340,2.25,16.339999999999858
A01,PG05,SALESID0001,ITEM0426,201341,1.0,27.71333333333319
A01,PG05,SALESID0001,ITEM0426,201342,2.6,33.686666666666525
A01,PG05,SALESID0001,ITEM0426,201343,1.25,35.12666666666652
A01,PG05,SALESID0001,ITEM0426,201344,3.0,35.16666666666652
A01,PG05,SALESID0001,ITEM0426,201345,40.8,35.03999999999986
A01,PG05,SALESID0001,ITEM0426,201346,65.0,35.093333333333184
A01,PG05,SALESID0001,ITEM0426,201347,101.0,35.093333333333184
A01,PG05,SALESID0001,ITEM0426,201348,178.2,35.14333333333319
A01,PG05,SALESID0001,ITEM0426,201349,95.0,35.35999999999986
A01,PG05,SALESID0001,ITEM0426,201350,24.8,35.53333333333319
A01,PG05,SALESID0001,ITEM0426,201351,3.2,38.409999999999854
A01,PG05,SALESID0001,ITEM0426,201352,2.5,42.10333333333319
A01,PG05,SALESID0001,ITEM0426,201401,3.8,40.82333333333319
A01,PG05,SALESID0001,ITEM0426,201402,2.0,36.55666666666652
A01,PG05,SALESID0001,ITEM0426,201403,3.0,29.88999999999986
A01,PG05,SALESID0001,ITEM0426,201404,4.25,18.076666666666526
A01,PG05,SALESID0001,ITEM0426,201405,5.2,11.809999999999858
A01,PG05,SALESID0001,ITEM0426,201406,44.4,10.22333333333319
A01,PG05,SALESID0001,ITEM0426,201407,58.4,12.876666666666525
A01,PG05,SALESID0001,ITEM0426,201408,21.6,12.943333333333191
A01,PG05,SALESID0001,ITEM0426,201409,1.0,12.812222222222081
A01,PG05,SALESID0001,ITEM0426,201411,1.0,27.79317460317446
A01,PG05,SALESID0001,ITEM0426,201414,1.0,54.3360317460316
A01,PG05,SALESID0001,ITEM0426,201436,1.0,77.29079365079352
A01,PG05,SALESID0001,ITEM0426,201505,1.0,99.38222222222207
A01,PG05,SALESID0001,ITEM0427,201522,43.0,111.66666666666652
A01,PG05,SALESID0001,ITEM0427,201523,3.5,126.67333333333318
A01,PG05,SALESID0001,ITEM0427,201525,1.8333333333333333,126.52222222222207
A01,PG05,SALESID0001,ITEM0427,201526,226.71428571428572,127.14444444444429
A01,PG05,SALESID0001,ITEM0427,201527,401.14285714285717,127.29111111111095
A01,PG05,SALESID0001,ITEM0427,201528,348.57142857142856,127.75777777777762
A01,PG05,SALESID0001,ITEM0427,201529,336.57142857142856,127.99111111111095
A01,PG05,SALESID0001,ITEM0427,201530,228.66666666666666,128.09777777777762
A01,PG05,SALESID0001,ITEM0427,201531,283.5,125.60444444444427
A01,PG05,SALESID0001,ITEM0427,201532,19.333333333333332,125.43777777777761
A01,PG05,SALESID0001,ITEM0427,201533,10.333333333333334,125.44888888888872
A01,PG05,SALESID0001,ITEM0427,201534,3.2,110.774603174603
A01,PG05,SALESID0001,ITEM0427,201539,8.0,84.60507936507919
A01,PG05,SALESID0001,ITEM0427,201540,4.5,61.655873015872835
A01,PG05,SALESID0001,ITEM0428,201301,2.6,39.63111111111093
A01,PG05,SALESID0001,ITEM0428,201302,5.6,24.764444444444266
A01,PG05,SALESID0001,ITEM0428,201303,1.0,6.237777777777599
A01,PG05,SALESID0001,ITEM0428,201321,2.0,5.655555555555377
A01,PG05,SALESID0001,ITEM0429,201303,6.6,5.566666666666489
A01,PG05,SALESID0001,ITEM0429,201304,8.6,5.703333333333155
A01,PG05,SALESID0001,ITEM0429,201305,4.333333333333333,5.409999999999822
A01,PG05,SALESID0001,ITEM0429,201306,6.2,5.269999999999822
A01,PG05,SALESID0001,ITEM0429,201307,5.666666666666667,5.616666666666489
A01,PG05,SALESID0001,ITEM0429,201308,5.6,5.793333333333155
A01,PG05,SALESID0001,ITEM0429,201309,10.6,6.033333333333156
A01,PG05,SALESID0001,ITEM0429,201310,9.0,6.033333333333156
A01,PG05,SALESID0001,ITEM0429,201311,5.25,5.859999999999823
A01,PG05,SALESID0001,ITEM0429,201312,3.6,5.48666666666649
A01,PG05,SALESID0001,ITEM0429,201313,2.4,6.011111111110934
A01,PG05,SALESID0001,ITEM0429,201314,7.8,7.277777777777601
A01,PG05,SALESID0001,ITEM0429,201315,8.25,9.259999999999824
A01,PG05,SALESID0001,ITEM0429,201316,4.6,9.206666666666491
A01,PG05,SALESID0001,ITEM0429,201317,2.0,8.713333333333159
A01,PG05,SALESID0001,ITEM0429,201318,4.0,8.263333333333158
A01,PG05,SALESID0001,ITEM0429,201319,3.0,7.996666666666491
A01,PG05,SALESID0001,ITEM0429,201320,12.2,7.873333333333159
A01,PG05,SALESID0001,ITEM0429,201321,25.2,7.868888888888714
A01,PG05,SALESID0001,ITEM0429,201322,35.4,7.437777777777602
A01,PG05,SALESID0001,ITEM0429,201323,4.8,7.1277777777776015
A01,PG05,SALESID0001,ITEM0429,201324,3.2,7.007777777777602
A01,PG05,SALESID0001,ITEM0429,201325,2.25,7.107777777777602
A01,PG05,SALESID0001,ITEM0429,201326,1.25,6.991111111110936
A01,PG05,SALESID0001,ITEM0429,201327,1.75,7.297777777777601
A01,PG05,SALESID0001,ITEM0429,201328,2.3333333333333335,7.817777777777602
A01,PG05,SALESID0001,ITEM0429,201329,1.3333333333333333,7.4577777777776015
A01,PG05,SALESID0001,ITEM0429,201330,3.6,5.351111111110934
A01,PG05,SALESID0001,ITEM0429,201331,2.8,5.147777777777601
A01,PG05,SALESID0001,ITEM0429,201332,3.5,5.034444444444267
A01,PG05,SALESID0001,ITEM0429,201333,2.25,5.324444444444267
A01,PG05,SALESID0001,ITEM0429,201334,7.6,5.934444444444267
A01,PG05,SALESID0001,ITEM0429,201335,20.0,7.084444444444268
A01,PG05,SALESID0001,ITEM0429,201336,19.8,8.102222222222045
A01,PG05,SALESID0001,ITEM0429,201337,3.8,8.30666666666649
A01,PG05,SALESID0001,ITEM0429,201338,1.75,8.216666666666491
A01,PG05,SALESID0001,ITEM0429,201339,1.5,8.13666666666649
A01,PG05,SALESID0001,ITEM0429,201340,6.6,8.396666666666489
A01,PG05,SALESID0001,ITEM0429,201341,10.4,10.313333333333157
A01,PG05,SALESID0001,ITEM0429,201342,19.0,11.16666666666649
A01,PG05,SALESID0001,ITEM0429,201343,17.6,10.966666666666491
A01,PG05,SALESID0001,ITEM0429,201344,4.4,10.366666666666491
A01,PG05,SALESID0001,ITEM0429,201345,2.25,10.313333333333157
A01,PG05,SALESID0001,ITEM0429,201346,1.6,10.569999999999823
A01,PG05,SALESID0001,ITEM0429,201347,7.4,10.829999999999822
A01,PG05,SALESID0001,ITEM0429,201348,31.0,11.216666666666491
A01,PG05,SALESID0001,ITEM0429,201349,20.4,11.163333333333156
A01,PG05,SALESID0001,ITEM0429,201350,17.0,10.29666666666649
A01,PG05,SALESID0001,ITEM0429,201351,10.8,9.639999999999823
A01,PG05,SALESID0001,ITEM0429,201352,3.0,9.479999999999823
A01,PG05,SALESID0001,ITEM0429,201401,5.6,9.552222222222046
A01,PG05,SALESID0001,ITEM0429,201402,5.4,9.512222222222046
A01,PG05,SALESID0001,ITEM0429,201403,12.4,10.058888888888712
A01,PG05,SALESID0001,ITEM0429,201404,9.6,11.165555555555379
A01,PG05,SALESID0001,ITEM0429,201405,6.0,10.122222222222044
A01,PG05,SALESID0001,ITEM0429,201406,7.75,9.895555555555378
A01,PG05,SALESID0001,ITEM0429,201407,2.0,9.286666666666488
A01,PG05,SALESID0001,ITEM0429,201408,3.3333333333333335,9.486666666666487
A01,PG05,SALESID0001,ITEM0429,201409,1.0,9.279999999999822
A01,PG05,SALESID0001,ITEM0430,201301,15.6,9.119999999999822
A01,PG05,SALESID0001,ITEM0430,201302,47.6,8.35999999999982
A01,PG05,SALESID0001,ITEM0430,201303,4.75,7.819999999999821
A01,PG05,SALESID0001,ITEM0430,201310,13.6,7.486666666666488
A01,PG05,SALESID0001,ITEM0430,201311,1.6666666666666667,12.556666666666485
A01,PG05,SALESID0001,ITEM0430,201313,6.0,19.156666666666485
A01,PG05,SALESID0001,ITEM0430,201314,2.5,21.014444444444266
A01,PG05,SALESID0001,ITEM0430,201315,3.0,25.64111111111093
A01,PG05,SALESID0001,ITEM0430,201316,1.0,26.20111111111093
A01,PG05,SALESID0001,ITEM0430,201318,1.5,27.041111111110926
A01,PG05,SALESID0001,ITEM0430,201319,1.0,35.40444444444426
A01,PG05,SALESID0001,ITEM0431,201303,83.8,40.991111111110925
A01,PG05,SALESID0001,ITEM0431,201304,101.0,42.49333333333315
A01,PG05,SALESID0001,ITEM0431,201305,31.2,43.55999999999982
A01,PG05,SALESID0001,ITEM0431,201306,70.4,44.39333333333315
A01,PG05,SALESID0001,ITEM0431,201307,24.0,48.579999999999814
A01,PG05,SALESID0001,ITEM0431,201308,60.2,52.16666666666648
A01,PG05,SALESID0001,ITEM0431,201309,130.2,53.17333333333315
A01,PG05,SALESID0001,ITEM0431,201310,97.4,54.11999999999981
A01,PG05,SALESID0001,ITEM0431,201311,24.2,50.026666666666486
A01,PG05,SALESID0001,ITEM0431,201312,22.0,44.98666666666648
A01,PG05,SALESID0001,ITEM0431,201313,15.0,50.19999999999981
A01,PG05,SALESID0001,ITEM0431,201314,65.8,69.94666666666647
A01,PG05,SALESID0001,ITEM0431,201315,54.8,93.87999999999981
A01,PG05,SALESID0001,ITEM0431,201316,16.6,92.18666666666647
A01,PG05,SALESID0001,ITEM0431,201317,15.2,85.2399999999998
A01,PG05,SALESID0001,ITEM0431,201318,22.4,79.58666666666645
A01,PG05,SALESID0001,ITEM0431,201319,25.4,78.50666666666645
A01,PG05,SALESID0001,ITEM0431,201320,109.4,77.50666666666645
A01,PG05,SALESID0001,ITEM0431,201321,366.6,77.62666666666645
A01,PG05,SALESID0001,ITEM0431,201322,383.0,75.15999999999978
A01,PG05,SALESID0001,ITEM0431,201323,34.8,75.57333333333311
A01,PG05,SALESID0001,ITEM0431,201324,26.0,75.82666666666645
A01,PG05,SALESID0001,ITEM0431,201325,12.6,76.01333333333312
A01,PG05,SALESID0001,ITEM0431,201326,8.0,75.55999999999977
A01,PG05,SALESID0001,ITEM0431,201327,7.0,81.95999999999978
A01,PG05,SALESID0001,ITEM0431,201328,16.8,91.70666666666644
A01,PG05,SALESID0001,ITEM0431,201329,28.8,87.87999999999978
A01,PG05,SALESID0001,ITEM0431,201330,61.0,64.35999999999977
A01,PG05,SALESID0001,ITEM0431,201331,20.4,64.26666666666645
A01,PG05,SALESID0001,ITEM0431,201332,18.0,63.479999999999784
A01,PG05,SALESID0001,ITEM0431,201333,15.6,70.11999999999979
A01,PG05,SALESID0001,ITEM0431,201334,121.4,80.6799999999998
A01,PG05,SALESID0001,ITEM0431,201335,255.6,94.55999999999979
A01,PG05,SALESID0001,ITEM0431,201336,309.2,105.81333333333312
A01,PG05,SALESID0001,ITEM0431,201337,30.2,105.94666666666646
A01,PG05,SALESID0001,ITEM0431,201338,33.4,102.59999999999978
A01,PG05,SALESID0001,ITEM0431,201339,14.2,101.63999999999979
A01,PG05,SALESID0001,ITEM0431,201340,112.2,109.78666666666645
A01,PG05,SALESID0001,ITEM0431,201341,166.4,139.78666666666646
A01,PG05,SALESID0001,ITEM0431,201342,215.2,153.34666666666647
A01,PG05,SALESID0001,ITEM0431,201343,185.6,144.86666666666648
A01,PG05,SALESID0001,ITEM0431,201344,30.8,128.85333333333315
A01,PG05,SALESID0001,ITEM0431,201345,10.8,127.45333333333315
A01,PG05,SALESID0001,ITEM0431,201346,6.0,125.81333333333313
A01,PG05,SALESID0001,ITEM0431,201347,140.2,126.81333333333313
A01,PG05,SALESID0001,ITEM0431,201348,465.6,122.83999999999979
A01,PG05,SALESID0001,ITEM0431,201349,324.8,116.1599999999998
A01,PG05,SALESID0001,ITEM0431,201350,128.4,103.75999999999979
A01,PG05,SALESID0001,ITEM0431,201351,69.0,93.33333333333313
A01,PG05,SALESID0001,ITEM0431,201352,9.2,91.63999999999982
A01,PG05,SALESID0001,ITEM0431,201401,8.8,91.15333333333315
A01,PG05,SALESID0001,ITEM0431,201402,29.2,90.81999999999981
A01,PG05,SALESID0001,ITEM0431,201403,52.6,81.53999999999981
A01,PG05,SALESID0001,ITEM0431,201404,66.2,50.56666666666648
A01,PG05,SALESID0001,ITEM0431,201405,29.2,28.97999999999981
A01,PG05,SALESID0001,ITEM0431,201406,29.2,20.486666666666473
A01,PG05,SALESID0001,ITEM0431,201407,5.4,16.019999999999808
A01,PG05,SALESID0001,ITEM0431,201408,3.5,15.47333333333314
A01,PG05,SALESID0001,ITEM0431,201409,1.0,14.975555555555363
A01,PG05,SALESID0001,ITEM0431,201411,1.0,13.16222222222203
A01,PG05,SALESID0001,ITEM0431,201412,1.0,9.828888888888697
A01,PG05,SALESID0001,ITEM0431,201413,1.0,5.655555555555364
A01,PG05,SALESID0001,ITEM0431,201423,1.0,3.988888888888697
A01,PG05,SALESID0001,ITEM0432,201301,2.0,2.335555555555364
A01,PG05,SALESID0001,ITEM0432,201302,1.0,2.092222222222031
A01,PG05,SALESID0001,ITEM0432,201303,1.3333333333333333,2.014444444444253
A01,PG05,SALESID0001,ITEM0432,201304,2.0,2.1922222222220307
A01,PG05,SALESID0001,ITEM0432,201305,2.6,2.275555555555364
A01,PG05,SALESID0001,ITEM0432,201306,3.6,2.364444444444253
A01,PG05,SALESID0001,ITEM0432,201307,4.2,2.47111111111092
A01,PG05,SALESID0001,ITEM0432,201308,4.4,2.804444444444253
A01,PG05,SALESID0001,ITEM0432,201309,1.75,3.017777777777587
A01,PG05,SALESID0001,ITEM0432,201310,2.3333333333333335,3.2044444444442535
A01,PG05,SALESID0001,ITEM0432,201311,3.6666666666666665,3.3555555555553642
A01,PG05,SALESID0001,ITEM0432,201312,2.25,3.422222222222031
A01,PG05,SALESID0001,ITEM0432,201313,2.3333333333333335,3.5022222222220307
A01,PG05,SALESID0001,ITEM0432,201314,2.6,3.5022222222220307
A01,PG05,SALESID0001,ITEM0432,201315,6.0,3.4222222222220307
A01,PG05,SALESID0001,ITEM0432,201316,5.2,3.4788888888886973
A01,PG05,SALESID0001,ITEM0432,201317,3.8,3.5622222222220308
A01,PG05,SALESID0001,ITEM0432,201318,3.6,3.939999999999808
A01,PG05,SALESID0001,ITEM0432,201319,3.0,4.588888888888698
A01,PG05,SALESID0001,ITEM0432,201320,3.8,5.652222222222031
A01,PG05,SALESID0001,ITEM0432,201321,3.6,6.336666666666475
A01,PG05,SALESID0001,ITEM0432,201322,3.0,6.346666666666476
A01,PG05,SALESID0001,ITEM0432,201323,5.25,6.113333333333142
A01,PG05,SALESID0001,ITEM0432,201324,3.0,6.139999999999808
A01,PG05,SALESID0001,ITEM0432,201325,8.0,7.046666666666476
A01,PG05,SALESID0001,ITEM0432,201326,13.4,8.046666666666477
A01,PG05,SALESID0001,ITEM0432,201327,18.2,8.13999999999981
A01,PG05,SALESID0001,ITEM0432,201328,12.6,8.686666666666476
A01,PG05,SALESID0001,ITEM0432,201329,2.75,9.89999999999981
A01,PG05,SALESID0001,ITEM0432,201330,2.5,10.073333333333144
A01,PG05,SALESID0001,ITEM0432,201331,5.6,10.216666666666477
A01,PG05,SALESID0001,ITEM0432,201332,17.4,10.896666666666476
A01,PG05,SALESID0001,ITEM0432,201333,18.6,10.523333333333143
A01,PG05,SALESID0001,ITEM0432,201334,4.4,9.963333333333143
A01,PG05,SALESID0001,ITEM0432,201335,12.0,8.949999999999811
A01,PG05,SALESID0001,ITEM0432,201336,21.8,8.523333333333143
A01,PG05,SALESID0001,ITEM0432,201337,5.6,8.726666666666478
A01,PG05,SALESID0001,ITEM0432,201338,7.4,9.879999999999812
A01,PG05,SALESID0001,ITEM0432,201339,13.2,11.06666666666648
A01,PG05,SALESID0001,ITEM0432,201340,2.4,10.999999999999812
A01,PG05,SALESID0001,ITEM0432,201341,5.0,11.693333333333147
A01,PG05,SALESID0001,ITEM0432,201342,3.0,12.50666666666648
A01,PG05,SALESID0001,ITEM0432,201343,6.2,12.133333333333146
A01,PG05,SALESID0001,ITEM0432,201344,5.8,11.06666666666648
A01,PG05,SALESID0001,ITEM0432,201345,19.8,11.693333333333147
A01,PG05,SALESID0001,ITEM0432,201346,23.4,12.413333333333146
A01,PG05,SALESID0001,ITEM0432,201347,16.4,11.813333333333144
A01,PG05,SALESID0001,ITEM0432,201348,29.0,11.893333333333144
A01,PG05,SALESID0001,ITEM0432,201349,16.6,11.759999999999811
A01,PG05,SALESID0001,ITEM0432,201350,6.4,11.893333333333144
A01,PG05,SALESID0001,ITEM0432,201351,5.8,11.653333333333144
A01,PG05,SALESID0001,ITEM0432,201352,15.0,11.466666666666477
A01,PG05,SALESID0001,ITEM0432,201401,18.2,10.313333333333143
A01,PG05,SALESID0001,ITEM0432,201402,4.2,8.903333333333142
A01,PG05,SALESID0001,ITEM0432,201403,3.6,8.023333333333142
A01,PG05,SALESID0001,ITEM0432,201404,3.0,6.256666666666475
A01,PG05,SALESID0001,ITEM0432,201405,5.0,5.283333333333142
A01,PG05,SALESID0001,ITEM0432,201406,2.6,4.923333333333142
A01,PG05,SALESID0001,ITEM0432,201407,3.0,4.829999999999809
A01,PG05,SALESID0001,ITEM0432,201408,2.5,3.979999999999809
A01,PG05,SALESID0001,ITEM0432,201409,2.25,2.833333333333142
A01,PG05,SALESID0001,ITEM0432,201410,3.2,2.6699999999998085
A01,PG05,SALESID0001,ITEM0432,201411,2.5,2.6299999999998085
A01,PG05,SALESID0001,ITEM0432,201412,2.0,2.6033333333331417
A01,PG05,SALESID0001,ITEM0433,201310,1.0,2.6199999999998083
A01,PG05,SALESID0001,ITEM0434,201301,4.4,2.8733333333331417
A01,PG05,SALESID0001,ITEM0434,201302,2.25,2.856666666666475
A01,PG05,SALESID0001,ITEM0434,201303,1.0,2.8499999999998082
A01,PG05,SALESID0001,ITEM0434,201304,1.75,2.8499999999998082
A01,PG05,SALESID0001,ITEM0434,201305,3.0,2.769999999999808
A01,PG05,SALESID0001,ITEM0434,201306,2.6,2.719999999999808
A01,PG05,SALESID0001,ITEM0434,201307,5.25,2.719999999999808
A01,PG05,SALESID0001,ITEM0434,201308,6.4,2.853333333333141
A01,PG05,SALESID0001,ITEM0434,201309,2.75,2.9466666666664745
A01,PG05,SALESID0001,ITEM0434,201310,2.4,3.1166666666664744
A01,PG05,SALESID0001,ITEM0434,201311,2.25,3.233333333333141
A01,PG05,SALESID0001,ITEM0434,201312,2.0,3.2499999999998077
A01,PG05,SALESID0001,ITEM0434,201313,1.75,3.129999999999808
A01,PG05,SALESID0001,ITEM0434,201314,2.0,3.1899999999998077
A01,PG05,SALESID0001,ITEM0434,201315,3.0,2.928888888888697
A01,PG05,SALESID0001,ITEM0434,201316,5.8,2.6355555555553636
A01,PG05,SALESID0001,ITEM0434,201317,4.8,2.6355555555553636
A01,PG05,SALESID0001,ITEM0434,201318,2.75,3.30222222222203
A01,PG05,SALESID0001,ITEM0434,201319,2.0,4.538888888888697
A01,PG05,SALESID0001,ITEM0434,201320,1.2,5.938888888888697
A01,PG05,SALESID0001,ITEM0434,201321,3.5,6.542222222222031
A01,PG05,SALESID0001,ITEM0434,201322,1.3333333333333333,6.542222222222031
A01,PG05,SALESID0001,ITEM0434,201323,2.0,6.408888888888697
A01,PG05,SALESID0001,ITEM0434,201324,2.75,6.368888888888697
A01,PG05,SALESID0001,ITEM0434,201325,12.4,6.795555555555365
A01,PG05,SALESID0001,ITEM0434,201326,20.8,7.572222222222032
A01,PG05,SALESID0001,ITEM0434,201327,23.0,7.638888888888698
A01,PG05,SALESID0001,ITEM0434,201328,10.8,8.252222222222032
A01,PG05,SALESID0001,ITEM0434,201329,2.0,9.525555555555366
A01,PG05,SALESID0001,ITEM0434,201330,1.0,9.653333333333142
A01,PG05,SALESID0001,ITEM0434,201331,5.2,9.933333333333142
A01,PG05,SALESID0001,ITEM0434,201332,11.2,10.403333333333142
A01,PG05,SALESID0001,ITEM0434,201333,14.4,9.665555555555365
A01,PG05,SALESID0001,ITEM0434,201334,3.0,8.345555555555366
A01,PG05,SALESID0001,ITEM0434,201335,10.4,6.967777777777587
A01,PG05,SALESID0001,ITEM0434,201336,22.6,6.336666666666476
A01,PG05,SALESID0001,ITEM0434,201337,3.25,6.3533333333331425
A01,PG05,SALESID0001,ITEM0434,201338,6.2,7.633333333333143
A01,PG05,SALESID0001,ITEM0434,201339,9.8,8.953333333333145
A01,PG05,SALESID0001,ITEM0434,201340,1.3333333333333333,9.406666666666478
A01,PG05,SALESID0001,ITEM0434,201341,1.0,9.859999999999811
A01,PG05,SALESID0001,ITEM0434,201342,2.3333333333333335,10.806666666666477
A01,PG05,SALESID0001,ITEM0434,201343,1.3333333333333333,10.753333333333142
A01,PG05,SALESID0001,ITEM0434,201344,2.25,9.61999999999981
A01,PG05,SALESID0001,ITEM0434,201345,20.2,10.26999999999981
A01,PG05,SALESID0001,ITEM0434,201346,25.0,11.06999999999981
A01,PG05,SALESID0001,ITEM0434,201347,18.0,10.683333333333142
A01,PG05,SALESID0001,ITEM0434,201348,21.2,10.754444444444253
A01,PG05,SALESID0001,ITEM0434,201349,17.2,11.341111111110921
A01,PG05,SALESID0001,ITEM0434,201350,9.6,12.41222222222203
A01,PG05,SALESID0001,ITEM0434,201351,5.6,14.66999999999981
A01,PG05,SALESID0001,ITEM0434,201352,13.0,14.733333333333142
A01,PG05,SALESID0001,ITEM0434,201401,18.2,13.536666666666475
A01,PG05,SALESID0001,ITEM0434,201402,4.0,12.06999999999981
A01,PG05,SALESID0001,ITEM0434,201403,2.4,11.11999999999981
A01,PG05,SALESID0001,ITEM0434,201404,9.8,9.83999999999981
A01,PG05,SALESID0001,ITEM0434,201405,18.4,8.759999999999811
A01,PG05,SALESID0001,ITEM0434,201406,35.2,8.186666666666477
A01,PG05,SALESID0001,ITEM0434,201407,3.2,7.879999999999812
A01,PG05,SALESID0001,ITEM0434,201408,2.25,7.079999999999812
A01,PG05,SALESID0001,ITEM0434,201409,3.0,5.999999999999812
A01,PG05,SALESID0001,ITEM0434,201410,3.75,6.599999999999811
A01,PG05,SALESID0001,ITEM0434,201411,2.0,6.623333333333145
A01,PG05,SALESID0001,ITEM0434,201412,1.0,6.503333333333145
A01,PG05,SALESID0001,ITEM0435,201318,1.0,6.265555555555367
A01,PG05,SALESID0001,ITEM0435,201319,1.0,5.063333333333145
A01,PG05,SALESID0001,ITEM0435,201325,1.0,5.6388888888887
A01,PG05,SALESID0001,ITEM0435,201326,2.0,7.055555555555367
A01,PG05,SALESID0001,ITEM0436,201411,13.0,10.733333333333144
A01,PG05,SALESID0001,ITEM0436,201412,2.75,15.67222222222203
A01,PG05,SALESID0001,ITEM0436,201413,8.0,23.2388888888887
A01,PG05,SALESID0001,ITEM0436,201414,14.833333333333334,37.38333333333314
A01,PG05,SALESID0001,ITEM0436,201415,17.166666666666668,53.69761904761886
A01,PG05,SALESID0001,ITEM0436,201416,11.833333333333334,59.99285714285695
A01,PG05,SALESID0001,ITEM0436,201417,23.5,65.21190476190458
A01,PG05,SALESID0001,ITEM0436,201418,58.166666666666664,72.20079365079346
A01,PG05,SALESID0001,ITEM0436,201419,77.83333333333333,84.00079365079345
A01,PG05,SALESID0001,ITEM0436,201420,115.5,112.42698412698392
A01,PG05,SALESID0001,ITEM0436,201421,213.16666666666666,126.62698412698393
A01,PG05,SALESID0001,ITEM0436,201422,245.71428571428572,126.32698412698393
A01,PG05,SALESID0001,ITEM0436,201423,95.42857142857143,126.26825396825376
A01,PG05,SALESID0001,ITEM0436,201424,79.28571428571429,129.08888888888868
A01,PG05,SALESID0001,ITEM0436,201425,106.83333333333333,131.84603174603154
A01,PG05,SALESID0001,ITEM0436,201426,190.0,130.34920634920616
A01,PG05,SALESID0001,ITEM0436,201427,429.14285714285717,134.63650793650774
A01,PG05,SALESID0001,ITEM0436,201428,221.0,146.63174603174585
A01,PG05,SALESID0001,ITEM0436,201429,10.333333333333334,157.85873015872997
A01,PG05,SALESID0001,ITEM0436,201430,16.285714285714285,144.8888888888887
A01,PG05,SALESID0001,ITEM0436,201431,54.142857142857146,144.2888888888887
A01,PG05,SALESID0001,ITEM0436,201432,64.85714285714286,144.6888888888887
A01,PG05,SALESID0001,ITEM0436,201433,35.714285714285715,139.14444444444422
A01,PG05,SALESID0001,ITEM0436,201434,142.14285714285714,127.38253968253944
A01,PG05,SALESID0001,ITEM0436,201435,295.42857142857144,99.75396825396803
A01,PG05,SALESID0001,ITEM0436,201436,381.57142857142856,88.88730158730137
A01,PG05,SALESID0001,ITEM0436,201437,51.166666666666664,91.16984126984106
A01,PG05,SALESID0001,ITEM0436,201438,86.42857142857143,106.55079365079344
A01,PG05,SALESID0001,ITEM0436,201439,85.28571428571429,119.91269841269822
A01,PG05,SALESID0001,ITEM0436,201440,23.666666666666668,132.07460317460297
A01,PG05,SALESID0001,ITEM0436,201441,13.571428571428571,165.72222222222203
A01,PG05,SALESID0001,ITEM0436,201442,14.714285714285714,176.58888888888868
A01,PG05,SALESID0001,ITEM0436,201443,58.0,158.2158730158728
A01,PG05,SALESID0001,ITEM0436,201444,44.57142857142857,134.03333333333316
A01,PG05,SALESID0001,ITEM0436,201445,247.0,131.30793650793632
A01,PG05,SALESID0001,ITEM0436,201446,254.57142857142858,126.79047619047601
A01,PG05,SALESID0001,ITEM0436,201447,247.28571428571428,122.25714285714268
A01,PG05,SALESID0001,ITEM0436,201448,540.4285714285714,121.75714285714268
A01,PG05,SALESID0001,ITEM0436,201449,305.14285714285717,122.15714285714267
A01,PG05,SALESID0001,ITEM0436,201450,19.833333333333332,125.24285714285696
A01,PG05,SALESID0001,ITEM0436,201451,18.833333333333332,125.42380952380934
A01,PG05,SALESID0001,ITEM0436,201452,10.285714285714286,125.69682539682522
A01,PG05,SALESID0001,ITEM0436,201501,18.666666666666668,112.17301587301569
A01,PG05,SALESID0001,ITEM0436,201502,17.285714285714285,98.990476190476
A01,PG05,SALESID0001,ITEM0436,201503,16.166666666666668,87.77142857142839
A01,PG05,SALESID0001,ITEM0436,201504,19.571428571428573,56.0984126984125
A01,PG05,SALESID0001,ITEM0436,201505,61.0,38.077777777777584
A01,PG05,SALESID0001,ITEM0436,201506,60.714285714285715,37.988888888888695
A01,PG05,SALESID0001,ITEM0436,201507,48.666666666666664,37.904761904761706
A01,PG05,SALESID0001,ITEM0436,201508,44.142857142857146,43.41904761904742
A01,PG05,SALESID0001,ITEM0436,201509,56.833333333333336,50.00793650793631
A01,PG05,SALESID0001,ITEM0436,201510,79.0,56.855555555555355
A01,PG05,SALESID0001,ITEM0436,201511,65.33333333333333,62.511111111110914
A01,PG05,SALESID0001,ITEM0436,201512,34.833333333333336,66.43492063492043
A01,PG05,SALESID0001,ITEM0436,201513,18.5,69.9968253968252
A01,PG05,SALESID0001,ITEM0436,201514,17.571428571428573,82.406349206349
A01,PG05,SALESID0001,ITEM0436,201515,93.0,98.57142857142837
A01,PG05,SALESID0001,ITEM0436,201516,117.5,101.3142857142855
A01,PG05,SALESID0001,ITEM0436,201517,120.0,98.48095238095217
A01,PG05,SALESID0001,ITEM0436,201518,101.0,93.9920634920633
A01,PG05,SALESID0001,ITEM0436,201519,78.42857142857143,90.14761904761886
A01,PG05,SALESID0001,ITEM0436,201520,114.42857142857143,88.25873015872997
A01,PG05,SALESID0001,ITEM0436,201521,246.85714285714286,87.62539682539663
A01,PG05,SALESID0001,ITEM0436,201522,291.14285714285717,86.7873015873014
